,year,entry_num,exit_num,name,entry_time,exit_time,total_time,elim_by,solo_elim,group_elim,illegal_elim,alignment,tag_overlap,tag_team,tag_partner,illegal_exit,accidental_exit,cum_elim,avg_cum_elim,world_champ,cum_time,avg_cum_time,prev_app,us_champ,cruise_champ,break_begin,break_end,total_break,break,world_reigns,ic_reigns,us_reigns,total_elim,hoss
307,1998,18,8,Jeff Jarrett,1743,1807,64,Owen Hart,0,0,0,heel,0,0,0,0,0,0,0,0,143,71,1,0,0,0,0,0,0,0,3,1,0,0
308,1998,19,18,The Honky Tonk Man,1832,3029,1197,Vader,0,0,0,heel,0,0,0,0,0,0,0,0,1690,563,2,0,0,0,0,0,0,0,1,0,0,0
309,1998,20,12,Ahmed Johnson,1964,2163,199,"D'Lo Brown, Mark Henry",0,0,0,face,0,0,0,0,0,1,0,0,375,187,1,0,0,0,0,0,0,0,1,0,0,0
310,1998,21,26,Mark Henry,2057,3204,1147,Faarooq,1,1,0,heel,1147,1,"The Rock, D'Lo Brown, Kama. Farooq",0,0,2,2,0,1147,1147,0,0,0,0,0,0,0,0,0,0,2,1
311,1998,22,11,Skull,2158,2158,0,DQ,0,0,0,face,0,1,Chainz. 8-Ball,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1998,23,20,Kama Mustafa,2260,3097,837,Stone Cold Steve Austin,0,0,0,heel,837,1,"The Rock, D'Lo Brown, Mark Henry, Farooq",0,0,0,0,0,837,837,0,0,0,0,0,0,0,0,0,0,0,0
313,1998,24,30,Stone Cold Steve Austin,2369,3324,955,Winner,7,0,0,face,0,0,0,0,0,17,8,0,3657,1828,1,0,0,0,0,0,0,0,0,0,7,0
314,1998,25,23,Henry O. Godwinn,2467,3159,692,Dude Love,0,0,0,heel,0,1,Phineas I. Godwinn,0,0,1,0,0,2923,730,3,0,0,0,0,0,0,0,0,0,0,0
315,1998,26,21,Savio Vega,2573,3141,568,Stone Cold Steve Austin,0,0,0,heel,0,0,0,0,0,1,0,0,1362,454,2,0,0,0,0,0,0,0,0,0,0,0
316,1998,27,28,Faarooq,2690,3293,603,The Rock,3,0,0,heel,603,1,"The Rock, D'Lo Brown, Kama, Mark Henry",0,0,4,2,1,644,322,1,0,0,0,0,0,0,0,0,0,3,0
317,1998,28,27,Dude Love,2796,3269,473,Faarooq,2,0,0,face,0,0,0,0,0,2,2,0,473,473,0,0,0,0,0,0,0,0,0,0,2,0
318,1998,29,25,Chainz,2897,3193,296,Stone Cold Steve Austin,1,0,0,face,0,1,Skull. 8-Ball,0,0,1,1,0,296,296,0,0,0,0,0,0,0,0,0,0,1,0
319,1998,30,22,Vader,3015,3149,134,Goldust,1,0,0,heel,0,0,0,0,0,6,2,1,1398,466,2,0,0,0,0,0,0,3,0,1,1,1
320,1999,1,29,Steve Austin,0,3398,1547,Mr. McMahon,8,0,0,face,0,0,0,0,0,9,4,1,2202,1101,1,0,0,6182,8033,1851,1,2,2,2,8,0
321,1999,2,30,Mr. McMahon,0,3398,266,Winner,1,0,0,heel,0,1,"Ken Shamrock, Big Boss Man, Kane, Test",0,0,1,1,0,266,266,0,0,0,6169,9301,3132,1,0,0,0,1,0
322,1999,3,1,Golga,124,138,14,Stone Cold Steve Austin,0,0,0,face,0,1,Kurrgan,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0
323,1999,4,7,Droz,214,971,757,Mabel,0,0,0,face,0,0,0,0,0,0,0,0,757,757,0,0,0,0,0,0,0,0,0,0,0,0
324,1999,5,8,Edge,283,994,711,Road Dogg,1,0,0,neutral,0,1,"Christian, Gangrel",0,0,1,1,0,711,711,0,0,0,0,0,0,0,0,0,0,1,0
325,1999,6,2,Gillberg,404,410,6,Edge,0,0,0,face,0,1,"The Blue Meanie, Al Snow",0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
326,1999,7,4,Steve Blackman,502,943,441,Mabel,0,0,0,face,0,0,0,0,0,0,0,0,799,399,1,0,0,0,0,0,0,0,0,0,0,0
327,1999,8,3,Dan Severn,600,942,342,Mabel,0,0,0,heel,0,0,0,0,0,0,0,0,342,342,0,0,0,0,0,0,0,0,0,0,0,0
328,1999,9,5,Tiger Ali Singh,693,948,255,Mabel,0,0,0,heel,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0
329,1999,10,6,The Blue Meanie,790,970,180,Mabel,0,0,0,face,0,1,"Gillberg, Al Snow",0,0,0,0,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0
330,1999,11,9,Mabel/Viscera,934,1019,85,"Bradshaw, Faarooq, Mideon",5,0,0,heel,0,0,0,1,0,7,2,0,798,266,2,0,0,0,0,0,0,0,0,0,5,1
331,1999,12,12,Road Dogg,972,1613,641,Kane,3,0,0,face,0,1,"Billy Gunn, X-Pac, Triple H, Chyna",0,0,3,3,0,641,641,0,0,0,0,0,0,0,0,0,0,3,0
332,1999,13,10,Gangrel,1133,1158,25,Road Dogg,0,0,0,heel,0,1,"Edge, Christian",0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
333,1999,14,13,Kurrgan,1202,1616,414,Kane,0,0,0,face,0,1,Golga,0,0,2,1,0,631,315,1,0,0,0,0,0,0,0,0,0,0,0
334,1999,15,11,Al Snow,1292,1338,46,Road Dogg,0,0,0,face,0,1,"The Blue Meanie, Gillberg",0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0
335,1999,16,15,Goldust,1387,1629,242,Kane,0,0,0,neutral,0,0,0,0,0,3,1,0,2138,712,2,0,0,0,0,0,0,0,2,2,0,0
336,1999,17,14,The Godfather,1522,1621,99,Kane,0,0,0,face,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0
337,1999,18,16,Kane,1608,1660,52,Himself,4,0,0,neutral,0,1,"Mr. McMahon, Big Boss Man, Ken Shamrock, Test",0,1,4,4,1,52,52,0,0,0,0,0,0,0,1,0,0,4,1
338,1999,19,17,Ken Shamrock,1721,2010,289,Stone Cold Steve Austin,0,0,0,heel,0,1,"Mr. McMahon, Big Boss Man, Kane, Test",0,0,1,0,0,844,422,1,0,0,0,0,0,0,0,1,0,0,0
339,1999,20,18,Billy Gunn,1794,2223,429,Stone Cold Steve Austin,0,0,0,face,154,1,"Road Dogg, X-Pack",0,0,0,0,0,888,296,2,0,0,0,0,0,0,0,0,0,0,0
340,1999,21,19,Test,1896,2605,709,Stone Cold Steve Austin,0,0,0,heel,0,1,"Mr. McMahon, Big Boss Man, Kane, Ken Shamrock",0,0,0,0,0,709,709,0,0,0,0,0,0,0,0,0,0,0,0
341,1999,22,28,Big Boss Man,2010,3144,1134,Stone Cold Steve Austin,2,0,0,heel,0,1,"Mr. McMahon, Test, Kane, Ken Shamrock",0,0,5,1,0,1610,536,2,0,0,0,0,0,0,0,0,0,2,0
342,1999,23,25,Triple H,2069,2939,870,Stone Cold Steve Austin,2,0,0,face,535,1,"Road Dogg, X-Pac, Billy Gunn, Chyna",0,0,2,2,0,870,870,0,0,0,0,0,0,0,0,2,0,2,0
343,1999,24,24,Val Venis,2168,2929,761,Triple H,0,0,0,face,0,0,0,0,0,0,0,0,761,761,0,0,0,0,0,0,0,0,0,0,0,0
344,1999,25,20,X-Pac,2270,2613,343,Big Boss Man,0,0,0,face,343,1,"Triple H, Road Dogg, Billy Gunn, Chyna",0,0,0,0,0,343,343,0,0,0,0,0,0,0,0,0,0,0,0
345,1999,26,22,Mark Henry,2374,2851,477,Chyna,0,0,0,face,0,0,0,0,0,2,1,0,1624,812,1,0,0,0,0,0,0,0,0,0,0,0
346,1999,27,21,Jeff Jarrett,2481,2699,218,Triple H,0,0,0,heel,0,0,0,0,0,0,0,0,361,120,2,0,0,0,0,0,0,0,3,1,0,0
347,1999,28,27,D'Lo Brown,2586,3135,549,Big Boss Man,0,0,0,heel,0,0,0,0,0,1,0,0,2491,1245,1,0,0,0,0,0,0,0,0,0,0,0
348,1999,29,26,Owen Hart,2713,3105,392,Stone Cold Steve Austin,0,0,0,heel,0,0,0,0,0,7,1,0,2898,414,6,0,0,0,0,0,0,0,2,0,0,0
349,1999,30,23,Chyna,2826,2860,34,Stone Cold Steve Austin,1,0,0,face,38,1,"Road Dogg, X-Pac, Billy Gunn, Triple H",0,0,1,1,0,34,34,0,0,0,0,0,0,0,0,0,0,1,0
350,2000,1,3,D'Lo Brown,0,369,369,Rikishi,0,0,0,heel,0,0,0,0,0,1,0,0,2860,953,2,0,0,0,0,0,0,0,0,0,0,0
351,2000,2,4,Grand Master Sexay,0,463,463,Rikishi,0,0,0,face,158,1,"Scotty 2 Hotty, Rikishi",0,0,0,0,0,463,463,0,0,0,0,0,0,0,0,0,0,0,0
352,2000,3,1,Mosh,101,319,218,Rikishi,0,0,0,heel,0,1,Thrasher,0,0,0,0,0,1008,504,1,0,0,0,0,0,0,0,0,0,0,0
353,2000,4,2,Christian,204,332,128,Rikishi,0,0,0,face,0,1,Edge,0,0,0,0,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0
354,2000,5,8,Rikishi,305,1289,984,"Big Boss Man, Bob Backlund, Edge, Gangrel, Test, The British Bulldog",7,0,0,face,158,1,"Scotty 2 Hotty, Grand Master Sexay",0,0,7,7,0,984,984,0,0,0,0,0,0,0,0,0,0,7,1
355,2000,6,5,Scotty 2 Hotty,401,463,62,Rikishi,0,0,0,face,62,1,"Rikishi, Grand Master Sexay",0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0
356,2000,7,6,Steve Blackman,524,568,44,Rikishi,0,0,0,face,0,1,Al Snow,0,0,0,0,0,843,281,2,0,0,0,0,0,0,0,0,0,0,1
357,2000,8,7,Mabel/Viscera,633,717,84,Rikishi,0,0,0,heel,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0
358,2000,9,15,Big Boss Man,864,2233,1369,The Rock,2,1,0,heel,0,0,0,0,0,8,2,0,2979,744,3,0,0,0,0,0,0,0,0,0,3,0
359,2000,10,17,Test,871,2447,1576,Big Show,0,1,0,face,0,0,0,0,0,1,0,0,2285,1142,1,0,0,0,0,0,0,0,0,0,1,0
360,2000,11,13,The British Bulldog,931,1852,921,Road Dogg,0,1,0,neutral,0,0,0,0,0,13,2,0,7570,1261,5,0,0,0,0,0,0,0,1,0,1,0
361,2000,12,18,Gangrel,1052,2452,1400,Big Show,0,1,0,heel,0,0,0,0,0,1,0,0,1425,712,1,0,0,0,0,0,0,0,0,0,1,0
362,2000,13,14,Edge,1149,2036,887,Al Snow & Val Venis,0,1,0,face,0,1,Christian ,0,0,2,1,0,1598,799,1,0,0,0,0,0,0,0,1,0,1,0
363,2000,14,9,Bob Backlund,1265,1385,120,Chris Jericho,0,1,0,neutral,0,0,0,0,0,3,0,1,4227,845,4,0,0,0,0,0,0,2,0,0,1,0
364,2000,15,10,Chris Jericho,1371,1598,227,Chyna,1,0,0,face,0,0,0,0,0,1,1,0,227,227,0,0,0,0,0,0,0,0,2,0,1,0
365,2000,16,16,Crash Holly,1469,2364,895,The Rock,0,0,0,face,233,1,Hardcore Holly,0,0,0,0,0,895,895,0,0,0,0,0,0,0,0,0,0,0,0
366,2000,17,11,Chyna,1564,1601,37,Big Boss Man,1,0,0,face,0,0,0,0,0,2,1,0,71,35,1,0,0,0,0,0,0,0,1,0,1,0
367,2000,18,12,Faarooq,1659,1675,16,Big Boss Man,0,0,0,heel,0,1,Bradshaw,1,0,4,1,1,660,220,2,0,0,0,0,0,0,0,0,0,0,0
368,2000,19,25,Road Dogg,1744,2887,1143,Billy Gunn,1,1,0,heel,566,1,"Billy Gunn, X-Pac",0,0,5,2,0,1784,892,1,0,0,0,0,0,0,0,0,0,2,0
369,2000,20,24,Al Snow,1837,2875,1038,The Rock,1,1,0,face,0,1,Steve Blackman,0,0,2,1,0,1084,542,1,0,0,0,0,0,0,0,0,0,2,0
370,2000,21,20,Val Venis,1935,2643,708,Kane,0,1,0,face,0,0,0,0,0,1,0,0,1469,734,1,0,0,0,0,0,0,0,1,0,1,0
371,2000,22,21,Albert,2032,2715,683,Kane,0,0,0,heel,0,0,0,0,0,0,0,0,683,683,0,0,0,0,0,0,0,0,0,0,0,0
372,2000,23,22,Hardcore Holly,2131,2839,708,Al Snow,0,0,0,neutral,233,1,Crash Holly,0,0,0,0,0,708,708,0,0,0,0,0,0,0,0,0,0,0,0
373,2000,24,30,The Rock,2225,3109,884,Winner,4,0,0,face,0,0,0,0,0,7,2,1,4756,1585,2,0,0,0,0,0,0,3,2,0,4,0
374,2000,25,26,Billy Gunn,2321,2899,578,Kane,1,1,0,heel,566,1,"X-Pac, Road Dogg",0,0,2,0,0,1466,366,3,0,0,0,0,0,0,0,0,0,2,0
375,2000,26,29,Big Show,2444,3109,665,The Rock,4,0,0,heel,0,0,0,0,0,4,4,1,665,665,0,0,0,0,0,0,0,3,0,0,4,1
376,2000,27,19,Bradshaw,2516,2540,24,"Billy Gunn, Road Dogg",0,0,0,heel,0,1,Farooq,1,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0
377,2000,28,27,Kane,2633,3004,371,X-Pac,3,0,0,face,0,0,0,1,0,7,3,1,423,211,1,0,0,0,0,0,0,1,0,0,3,1
378,2000,29,23,The Godfather,2771,2864,93,Big Show,0,0,0,face,0,0,0,0,0,0,0,0,192,96,1,0,0,0,0,0,0,0,1,0,0,0
379,2000,30,28,X-Pac,2815,3027,212,Big Show,0,0,1,heel,84,1,"Road Dogg, Billy Gunn",0,0,1,0,0,555,277,1,0,0,0,0,0,0,0,0,0,1,0
380,2001,1,4,Jeff Hardy,0,397,397,Matt Hardy,1,2,0,face,284,1,Matt Hardy,0,0,3,3,0,397,397,0,0,0,0,0,0,0,0,0,0,3,0
381,2001,2,1,Bull Buchanan,0,130,130,"Jeff Hardy, Matt Hardy",0,0,0,heel,0,1,"Val Venis, The Godfather",0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0
382,2001,3,3,Matt Hardy,113,397,284,Jeff Hardy,1,2,0,face,284,1,Jeff Hardy,0,0,3,3,0,284,284,0,0,0,0,0,0,0,0,0,0,3,0
383,2001,4,2,Faarooq,218,276,58,"Jeff Hardy, Matt Hardy",0,0,0,face,0,1,Bradshaw,0,0,4,1,1,718,179,3,0,0,0,0,0,0,0,0,0,0,0
384,2001,5,5,Drew Carey,376,547,171,Drew Carey,0,0,0,neutral,0,0,0,0,0,0,0,0,171,171,0,0,0,0,0,0,0,0,0,0,0,0
385,2001,6,29,Kane,492,3715,3223,Stone Cold Steve Austin,10,1,0,face,0,0,0,0,0,18,6,1,3646,1215,2,0,0,0,0,0,0,1,0,0,11,1
386,2001,7,9,Raven,535,1068,533,Kane,0,0,0,neutral,0,0,0,0,0,0,0,0,533,533,0,0,0,0,0,0,0,0,0,1,0,0
387,2001,8,8,Al Snow,636,1064,428,Kane,0,0,0,face,0,0,0,0,0,2,0,0,1512,504,2,0,0,0,0,0,0,0,0,0,0,0
388,2001,9,10,Perry Saturn,776,1080,304,Kane,0,0,0,heel,0,0,0,0,0,0,0,0,304,304,0,0,0,0,0,0,0,0,0,0,0,0
389,2001,10,7,Steve Blackman,865,1056,191,Kane,0,0,0,neutral,0,0,0,0,0,0,0,0,1034,258,3,0,0,0,0,0,0,0,0,0,0,0
390,2001,11,6,Grand Master Sexay,974,1039,65,Kane,0,0,0,face,0,1,Scotty 2 Hotty ,0,0,0,0,0,528,264,1,0,0,0,0,0,0,0,0,0,0,0
391,2001,12,11,The Honky Tonk Man,1120,1196,76,Kane,0,0,0,heel,0,0,0,0,0,0,0,0,1766,441,3,0,0,0,0,0,0,0,1,0,0,0
392,2001,13,28,The Rock,1225,3550,1973,Kane,3,0,0,face,0,0,0,0,0,10,2,1,6729,1682,3,0,0,8832,9184,352,1,5,2,0,3,0
393,2001,14,12,The Godfather,1332,1346,14,The Rock,0,0,0,heel,0,1,"Bull Buchanan, Val Venis",0,0,0,0,0,206,68,2,0,0,0,0,0,0,0,1,0,0,0
394,2001,15,13,Tazz,1434,1443,9,Kane,0,0,0,face,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
395,2001,16,18,Bradshaw,1553,2611,1058,The Undertaker,0,0,0,face,0,1,Farooq,0,0,0,0,0,1082,541,1,0,0,0,0,0,0,0,0,0,0,0
396,2001,17,20,Albert,1663,2616,953,Kane,0,0,0,heel,0,0,0,0,0,0,0,0,953,953,0,0,0,0,0,0,0,0,0,0,0,0
397,2001,18,21,Hardcore Holly,1772,2617,845,The Undertaker,0,0,0,face,150,1,Crash Holly,0,0,0,0,0,1553,776,1,0,0,0,0,0,0,0,0,0,0,0
398,2001,19,16,R-Truth,1889,2362,473,Big Show,0,0,0,face,0,0,0,0,0,0,0,0,473,473,0,0,0,0,0,0,0,0,0,0,0,0
399,2001,20,22,Val Venis,2000,2622,622,The Undertaker,0,0,0,heel,0,1,"Bull Buchanan, The Godfather",0,0,1,0,0,2091,697,2,0,0,0,0,0,0,0,2,0,0,0
400,2001,21,14,William Regal,2106,2236,130,Test,0,0,0,heel,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0
401,2001,22,15,Test,2228,2356,128,Big Show,1,0,0,face,0,0,0,0,0,2,0,0,2413,804,2,0,0,0,0,0,0,0,0,0,1,0
402,2001,23,17,Big Show,2347,2429,82,The Rock,2,0,0,heel,0,0,0,0,0,6,3,1,747,373,1,0,0,0,0,0,0,3,0,0,2,1
403,2001,24,19,Crash Holly,2463,2613,150,Kane,0,0,0,face,0,1,Hardcore Holly,0,0,0,0,0,1045,522,1,0,0,0,0,0,0,0,0,0,0,0
404,2001,25,25,The Undertaker,2588,3235,647,Rikishi,3,1,0,face,0,0,0,0,0,14,2,1,2998,599,4,0,0,0,0,0,0,3,0,0,4,1
405,2001,26,23,Scotty 2 Hotty,2703,2748,45,"Kane, The Undertaker",0,0,0,face,0,1,Grandmaster Sexay,0,0,0,0,0,107,53,1,0,0,0,0,0,0,0,0,0,0,0
406,2001,27,30,Steve Austin,2798,3715,576,Winner,3,0,0,face,0,0,0,0,0,20,6,1,4233,1411,2,0,0,9171,9512,341,1,0,0,0,3,0
407,2001,28,27,Billy Gunn,2882,3325,443,Stone Cold Steve Austin,0,0,0,face,0,0,0,0,0,2,0,0,1909,381,4,0,0,0,0,0,0,0,1,0,0,0
408,2001,29,24,Haku,2995,3167,172,Stone Cold Steve Austin,0,0,0,heel,0,0,0,0,0,2,0,0,2440,610,3,0,0,0,0,0,0,0,0,0,0,0
409,2001,30,26,Rikishi,3138,3292,154,The Rock,1,0,0,heel,0,0,0,0,0,8,4,0,1138,569,1,0,0,0,0,0,0,0,1,0,1,1
410,2002,1,6,Rikishi,0,819,819,The Undertaker,1,0,0,face,0,0,0,0,0,9,3,0,1957,652,2,0,0,0,0,0,0,0,1,0,1,1
411,2002,2,4,Goldust,0,782,782,The Undertaker,0,0,0,neutral,0,0,0,0,0,3,0,0,2920,730,3,0,0,0,0,0,0,0,3,2,0,0
412,2002,3,1,Big Boss Man,139,324,185,Rikishi,0,0,0,heel,0,0,0,0,0,8,1,0,3164,632,4,0,0,0,0,0,0,0,0,0,0,0
413,2002,4,3,Bradshaw,253,690,437,Billy,0,0,0,face,0,1,Farooq,0,0,0,0,0,1519,506,2,0,0,0,0,0,0,0,0,0,0,0
414,2002,5,2,Lance Storm,376,663,287,Al Snow,0,0,0,heel,0,0,0,0,0,0,0,0,287,287,0,0,0,0,0,0,0,0,1,3,0,0
415,2002,6,5,Al Snow,494,805,311,The Undertaker,1,0,0,face,0,0,0,0,0,3,0,0,1823,455,3,0,0,0,0,0,0,0,0,0,1,0
416,2002,7,7,Billy Gunn,609,826,217,The Undertaker,1,0,0,heel,0,1,Chuck Palumbo,0,0,3,0,0,2126,354,5,0,0,0,0,0,0,0,1,0,1,0
417,2002,8,10,The Undertaker,758,1217,459,Maven,6,0,1,heel,0,0,0,0,0,21,3,0,3457,576,5,0,0,0,0,0,0,3,0,0,7,1
418,2002,9,9,Matt Hardy,877,1133,256,The Undertaker,0,0,0,face,120,1,Jeff Hardy,0,0,3,1,0,540,270,1,0,0,0,0,0,0,0,0,0,0,0
419,2002,10,8,Jeff Hardy,1013,1102,89,The Undertaker,0,0,0,face,120,1,Matt Hardy,0,0,3,1,0,486,243,1,0,0,0,0,0,0,0,1,0,0,0
420,2002,11,11,Maven,1165,1379,214,The Undertaker,1,0,0,face,0,0,0,1,0,1,1,0,214,214,0,0,0,0,0,0,0,0,0,0,1,0
421,2002,12,12,Scotty 2 Hotty,1372,1709,154,Diamond Dallas Page,0,0,0,face,0,1,Albert,0,0,0,0,0,261,87,2,0,0,6945,7128,183,1,0,0,0,0,0
422,2002,13,16,Christian,1505,2265,760,Stone Cold Steve Austin,1,2,0,heel,0,0,0,0,0,3,1,0,888,444,1,0,0,0,0,0,0,0,1,0,3,0
423,2002,14,13,Diamond Dallas Page,1616,1933,317,Christian,1,0,0,face,0,0,0,0,0,1,1,0,317,317,0,0,0,0,0,0,0,3,0,2,1,0
424,2002,15,17,Chuck Palumbo,1736,2280,544,Stone Cold Steve Austin,0,2,0,heel,0,1,Billy Gunn,0,0,2,2,0,544,544,0,0,0,0,0,0,0,0,0,0,2,0
425,2002,16,15,The Godfather,1975,2083,108,"Christian, Chuck",0,0,0,face,0,0,0,0,0,0,0,0,314,78,3,0,0,0,0,0,0,0,1,0,0,0
426,2002,17,14,Albert,1994,2042,48,"Christian, Chuck",0,0,0,face,0,1,Scotty 2 Hotty ,0,0,0,0,0,1001,500,1,0,0,0,0,0,0,0,1,0,0,0
427,2002,18,18,Perry Saturn,2111,2286,175,Stone Cold Steve Austin,0,0,0,face,0,0,0,0,0,0,0,0,479,239,1,0,0,0,0,0,0,0,0,0,0,0
428,2002,19,27,Steve Austin,2247,3854,1607,Kurt Angle,6,1,0,face,0,0,0,0,0,27,6,0,5840,1460,3,0,0,0,0,0,0,0,0,0,7,0
429,2002,20,19,Val Venis,2412,2589,177,Stone Cold Steve Austin,0,0,0,face,0,0,0,0,0,1,0,0,2268,567,3,0,0,0,0,0,0,0,2,0,0,0
430,2002,21,20,Test,2499,2601,102,Stone Cold Steve Austin,0,0,0,heel,0,0,0,0,0,2,0,0,2515,628,3,0,0,0,0,0,0,0,1,0,0,0
431,2002,22,30,Triple H,2775,4161,1386,Winner,3,1,0,face,0,0,0,0,0,6,3,0,2256,1128,1,0,0,0,0,0,0,4,4,0,4,0
432,2002,23,21,The Hurricane,2849,2888,39,"Stone Cold Steve Austin, Triple H",0,0,0,face,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0
433,2002,24,22,Faarooq,2944,2979,35,Triple H,0,0,0,face,0,1,Bradshaw,0,0,4,0,0,753,150,4,0,0,0,0,0,0,0,0,0,0,0
434,2002,25,28,Mr. Perfect,3108,4028,920,Triple H,0,0,0,neutral,0,0,0,0,0,5,1,0,4339,867,4,0,0,0,0,0,0,0,2,1,0,0
435,2002,26,29,Kurt Angle,3196,4161,965,Triple H,2,0,0,face,0,0,0,0,0,2,2,0,965,965,0,0,0,0,0,0,0,3,1,1,2,0
436,2002,27,23,Big Show,3337,3501,164,Kane,0,0,0,face,0,0,0,0,0,6,2,0,911,303,2,0,0,0,0,0,0,3,0,0,0,1
437,2002,28,24,Kane,3456,3517,61,Kurt Angle,1,0,0,face,0,0,0,0,0,19,4,0,3707,926,3,0,0,0,0,0,0,1,1,0,1,1
438,2002,29,25,Rob Van Dam,3569,3702,133,Booker T,0,0,0,face,0,0,0,0,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0
439,2002,30,26,Booker T,3693,3726,33,Stone Cold Steve Austin[2],1,0,0,heel,0,0,0,0,0,1,1,0,33,33,0,0,0,0,0,0,0,5,0,1,1,0
440,2003,1,1,Shawn Michaels,0,149,149,Chris Jericho,0,0,0,face,0,0,0,1,0,22,3,0,7626,1089,6,0,0,0,0,0,0,4,3,0,0,0
441,2003,2,14,Chris Jericho,0,2339,2339,Test,4,1,1,heel,542,1,Christian ,0,0,7,3,0,2566,1283,1,0,0,0,0,0,0,3,5,0,6,0
442,2003,3,2,Christopher Nowinski,103,546,279,Rey Mysterio,0,0,0,heel,0,0,0,0,0,0,0,0,279,279,0,0,0,6242,6406,164,1,0,0,0,0,0
443,2003,4,3,Rey Mysterio,202,558,356,Chris Jericho,1,0,0,face,270,1,Edge,0,0,1,1,0,356,356,0,0,0,0,0,0,0,0,0,0,1,0
444,2003,5,10,Edge,288,951,663,Chris Jericho,3,0,0,face,270,1,Rey Misterio,0,0,5,1,0,2261,753,2,0,0,0,0,0,0,0,4,1,3,0
445,2003,6,9,Christian,409,951,542,Chris Jericho,0,1,0,heel,542,1,Chris Jericho,0,0,4,1,0,1430,476,2,0,0,0,0,0,0,0,1,0,1,0
446,2003,7,8,Chavo Guerrero,502,932,430,Edge,0,0,0,heel,0,1,Eddie Guerrero,0,0,0,0,0,430,430,0,0,0,0,0,0,0,0,0,0,0,0
447,2003,8,6,Tajiri,596,877,281,Chris Jericho,0,0,0,face,0,0,0,0,0,0,0,0,281,281,0,0,0,0,0,0,0,0,0,1,0,0
448,2003,9,4,Bill DeMott,684,817,133,Edge,0,0,0,heel,0,0,0,0,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0,1,0,0
449,2003,10,5,Tommy Dreamer,790,837,47,Chris Jericho & Christian,0,0,0,face,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0
450,2003,11,7,Bull Buchanan,890,915,25,Edge,0,0,0,heel,0,0,0,0,0,0,0,0,155,77,1,0,0,0,0,0,0,0,0,0,0,0
451,2003,12,26,Rob Van Dam,998,2977,1979,Kane,1,1,0,face,992,1,Kane,0,0,2,1,0,2112,1056,1,0,0,0,0,0,0,0,3,0,2,0
452,2003,13,21,Matt Hardy,1097,2733,1636,Brock Lesnar,0,0,0,heel,0,0,0,0,0,3,1,0,2176,725,2,0,0,0,0,0,0,0,0,0,0,0
453,2003,14,13,Eddie Guerrero,1212,2202,990,Booker T,0,0,0,heel,0,1,Chavo Guerrero,0,0,0,0,0,990,990,0,0,0,0,0,0,0,0,2,1,0,0
454,2003,15,11,Jeff Hardy,1303,1749,446,Rob Van Dam,0,0,0,face,0,0,0,0,0,3,1,0,932,310,2,0,0,0,0,0,0,0,1,0,0,0
455,2003,16,12,Rosey,1406,2021,615,Kane,0,0,0,heel,138,1,Jamal,0,0,0,0,0,615,615,0,0,0,0,0,0,0,0,0,0,0,1
456,2003,17,17,Test,1501,2627,1126,Batista,1,0,0,face,0,0,0,0,0,3,0,0,3641,728,4,0,0,0,0,0,0,0,1,0,1,0
457,2003,18,22,John Cena,1662,2842,1180,The Undertaker,0,0,0,heel,0,0,0,0,0,0,0,0,1180,1180,0,0,0,0,0,0,0,0,0,0,0,0
458,2003,19,20,Charlie Haas,1687,2720,1033,Brock Lesnar,0,2,0,heel,656,1,Shelton Benjamin,0,0,2,2,0,1033,1033,0,0,0,0,0,0,0,0,0,0,2,0
459,2003,20,18,Rikishi,1798,2649,851,Batista,0,0,0,face,0,0,0,0,0,9,2,0,2808,702,3,0,0,0,0,0,0,0,1,0,0,1
460,2003,21,23,Jamal,1883,2852,969,The Undertaker,0,0,0,heel,138,1,Rosey,0,0,0,0,0,969,969,0,0,0,0,0,0,0,0,0,0,0,1
461,2003,22,28,Kane,1985,3211,1226,The Undertaker,2,1,0,face,992,1,Rob Van Dam,0,0,22,4,0,4933,986,4,0,0,0,0,0,0,1,2,0,3,1
